//upload from from www.nndc.bnl.gov/nudat2 using
//		curl https://www.nndc.bnl.gov/nudat2/reCenter.jsp -d z=%d -d n=%d -S -o data_z%d_n%d.html
//03/2019
//Z N spin parity
//
50 74 0+
51 74 7/2+
52 74 0+
53 74 5/2+
54 74 0+
55 74 1/2+
56 74 0+
57 74 3/2+
58 74 0+
59 74 (3/2+)
60 74 0+
61 74 (3/2+,5/2+)
62 74 0+
63 74 (11/2-)
46 75 (3/2+)
47 75 (3+)
48 75 (3/2+)
49 75 (1)+
50 75 11/2-
51 75 (8-)
52 75 3/2+
53 75 1+
54 75 1/2+
55 75 1+
56 75 1/2+
57 75 2-
58 75 1/2+
59 75 (6-)
60 75 9/2(-)
61 75 (5-)
62 75 (9/2-)
63 75 (6-)
65 75 (7+)
45 76 NA
46 76 0+
47 76 (7/2+)
48 76 0+
49 76 9/2+
50 76 0+
51 76 7/2+
52 76 0+
53 76 7/2+
54 76 0+
55 76 5/2+
56 76 0+
57 76 5/2+
58 76 0+
59 76 3/2(+)
60 76 0+
61 76 11/2-
62 76 0+
63 76 (11/2)-
64 76 0+
65 76 (5/2-)
46 77 NA
47 77 (3+)
48 77 (3/2+)
49 77 3(+)
50 77 (11/2-)
51 77 8-
52 77 3/2+
53 77 5+
54 77 3/2+
55 77 2+
56 77 1/2+
57 77 1+
58 77 1/2(+)
59 77 2+
60 77 1/2+
61 77 NA
62 77 1/2+
63 77 1+
64 77 1/2+
65 77 1+
66 77 (1/2+)
67 77 (5-)
47 78 (9/2+)
48 78 0+
49 78 (9/2+)
50 78 0+
51 78 7/2+
52 78 0+
53 78 7/2+
54 78 0+
55 78 7/2+
56 78 0+
57 78 5/2+
58 78 0+
59 78 5/2+
60 78 0+
61 78 (5/2)+
62 78 0+
63 78 5/2+
64 78 0+
65 78 (11/2-)
66 78 0+
67 78 (11/2-)
68 78 0+
69 78 11/2-
48 79 (3/2+)
49 79 (3)+
50 79 3/2+
51 79 (8-)
52 79 3/2+
53 79 4+
54 79 3/2+
55 79 4+
56 79 3/2+
57 79 1+
58 79 3/2+
59 79 1+
60 79 3/2+
61 79 1+
62 79 1/2+
63 79 1+
64 79 (1/2)+
65 79 1+
66 79 (1/2+)
67 79 (10+)
68 79 (1/2+)
69 79 (10+)
48 80 0+
49 80 (9/2+)
50 80 0+
51 80 (7/2+)
52 80 0+
53 80 7/2+
54 80 0+
55 80 7/2+
56 80 0+
57 80 7/2+
58 80 0+
59 80 5/2+
60 80 0+
61 80 5/2+
62 80 0+
63 80 5/2+
64 80 0+
65 80 NA
66 80 0+
67 80 (11/2-)
68 80 0+
48 81 11/2-
49 81 1(-)
50 81 (3/2+)
51 81 (4)+
52 81 (3/2+)
53 81 (4)+
54 81 3/2+
55 81 5+
56 81 3/2+
57 81 5+
58 81 3/2+
59 81 1+
60 81 3/2+
61 81 1+
62 81 3/2+
63 81 1+
64 81 1/2+
65 81 1+
66 81 (1/2+)
67 81 (1+)
68 81 (1/2+)
70 81 (1/2+)
48 82 0+
49 82 (9/2+)
50 82 0+
51 82 (7/2+)
52 82 0+
53 82 7/2+
54 82 0+
55 82 7/2+
56 82 0+
57 82 7/2+
58 82 0+
59 82 5/2+
60 82 0+
61 82 5/2+
62 82 0+
63 82 5/2+
64 82 0+
65 82 (1/2+)
66 82 0+
67 82 (11/2-)
68 82 0+
69 82 (11/2-)
70 82 0+
71 82 11/2-
48 83 (7/2-)
49 83 (7-)
50 83 7/2-
51 83 (0-)
52 83 (7/2-)
53 83 (1-)
54 83 7/2-
55 83 3-
56 83 7/2-
57 83 3-
58 83 7/2-
59 83 2-
60 83 7/2-
61 83 5-
62 83 7/2-
63 83 4-
64 83 7/2-
65 83 2-
66 83 (7/2-)
67 83 (2)-
68 83 (7/2-)
69 83 (2)-
50 84 0+
51 84 (7/2+)
52 84 0+
53 84 (7/2+)
54 84 0+
55 84 7/2+
56 84 0+
57 84 (7/2+)
58 84 0+
59 84 7/2+
60 84 0+
61 84 5/2+
62 84 0+
63 84 5/2+
64 84 0+
65 84 1/2+
66 84 0+
67 84 (11/2-)
68 84 0+
69 84 (11/2-)
70 84 0+
71 84 11/2-
72 84 0+
73 84 1/2+
50 85 (7/2-)
51 85 1-
52 85 (7/2-)
53 85 (2-)
54 85 3/2-
55 85 1-
56 85 3/2-
57 85 2-
58 85 3/2-
59 85 0-
60 85 7/2-
61 85 3-
62 85 7/2-
63 85 5-
64 85 7/2-
65 85 (2-)
66 85 7/2(-)
67 85 2-
68 85 (7/2-)
69 85 (2-)
70 85 (7/2-)
71 85 (2)-
51 86 (7/2+)
52 86 0+
53 86 (7/2+)
54 86 0+
55 86 7/2+
56 86 0+
57 86 (7/2)+
58 86 0+
59 86 7/2+
60 86 0+
61 86 7/2+
62 86 0+
63 86 5/2+
64 86 0+
65 86 1/2(+)
66 86 0+
67 86 11/2-
68 86 0+
69 86 11/2-
70 86 0+
71 86 (1/2+,3/2+)
72 86 0+
73 86 1/2+
74 86 0+
75 86 1/2+
51 87 (3-)
52 87 (7/2-)
53 87 (4-)
54 87 5/2(-)
55 87 0-
56 87 5/2-
57 87 (3-)
58 87 (5/2-)
59 87 (2)-
60 87 5/2-
61 87 1-
62 87 7/2-
63 87 5-
64 87 7/2-
65 87 2-
66 87 7/2(-)
67 87 2-
68 87 7/2-
69 87 2-
70 87 7/2-
71 87 NA
72 87 7/2-
73 87 NA
52 88 0+
53 88 NA
54 88 0+
55 88 3/2+
56 88 0+
57 88 (5/2+)
58 88 0+
59 88 (5/2+)
60 88 0+
61 88 7/2+
62 88 0+
63 88 5/2+
64 88 0+
65 88 5/2+
66 88 0+
67 88 5/2+
68 88 0+
69 88 1/2+
70 88 0+
71 88 NA
72 88 0+
73 88 (1/2+)
74 88 0+
75 88 1/2+
76 88 0+
53 89 NA
54 89 5/2-
55 89 1(-)
56 89 5/2-
57 89 2-
58 89 (5/2-)
59 89 1-
60 89 5/2-
61 89 (1-)
62 89 5/2-
63 89 3-
64 89 3/2-
65 89 0
66 89 3/2-
67 89 4-
68 89 3/2-
69 89 2-
70 89 5/2(-)
71 89 NA
72 89 NA
73 89 1/2+
74 89 7/2-
75 89 NA
54 90 0+
55 90 3/2+
56 90 0+
57 90 (3/2+)
58 90 0+
59 90 (5/2+)
60 90 0+
61 90 5/2+
62 90 0+
63 90 5/2+
64 90 0+
65 90 3/2+
66 90 0+
67 90 7/2-
68 90 0+
69 90 5/2+
70 90 0+
71 90 1/2+
72 90 0+
73 90 NA
74 90 0+
75 90 (1/2+)
76 90 0+
77 90 1/2+
78 90 0+
54 91 NA
55 91 1-
56 91 (3/2-)
57 91 (2-)
58 91 (3/2-)
59 91 (1)-
60 91 3/2+
61 91 1+
62 91 3/2+
63 91 3-
64 91 3/2-
65 91 3-
66 91 3/2-
67 91 5+
68 91 3/2-
69 91 1-
