Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 9 17  8        0    0.000    0.000   25930   32.477    0.535
 9 18  7        0    0.000    0.000   25930   23.806    0.555
 9 18  8        0    0.000    0.000   25930   30.180    0.485
 9 19  7        0    0.000    0.000   25930   23.967    0.483
 9 19  8        0    0.000    0.000   25930   29.681    0.578
 9 20  7        0    0.000    0.000   25930   23.332    0.490
 9 20  8        0    0.000    0.000   25930   30.639    0.578
 9 21  7        0    0.000    0.000   25930   22.275    0.473
 9 21  8        0    0.000    0.000   25930   28.801    0.676
 9 22  7        0    0.000    0.000   25930   21.317    0.506
 9 22  8        0    0.000    0.000   25930   26.147    0.589
 9 23  7        0    0.000    0.000   25930   18.275    0.461
 9 23  8        0    0.000    0.000   25930   24.416    0.564
 9 24  7        0    0.000    0.000   25930   19.327    0.513
 9 24  8        0    0.000    0.000   25930   25.941    0.616
10  1  7        0    0.000    0.000   25930   23.530    0.499
10  1  8        0    0.000    0.000   25930   35.794    0.493
10  2  7        0    0.000    0.000   25930   32.194    0.396
10  2  8        0    0.000    0.000   25930   44.288    0.483
10  3  7        0    0.000    0.000   25930   30.773    0.419
10  3  8        0    0.000    0.000   25930   41.514    0.509
10  4  7        0    0.000    0.000   25930   31.349    0.477
10  4  8        0    0.000    0.000   25930   41.142    0.506
10  5  7        0    0.000    0.000   25930   31.094    0.294
10  5  8        0    0.000    0.000   25930   40.074    0.493
10  6  7        0    0.000    0.000   25930   32.799    0.407
10  6  8        0    0.000    0.000   25930   44.263    0.516
10  7  7        0    0.000    0.000   25930   31.346    0.476
10  7  8        0    0.000    0.000   25930   39.895    0.529
10  8  7        0    0.000    0.000   25930   30.217    0.413
10  8  8        0    0.000    0.000   25930   41.146    0.468
10  9  7        0    0.000    0.000   25930   28.676    0.471
10  9  8        0    0.000    0.000   25930   40.599    0.522
10 10  7        0    0.000    0.000   25930   29.997    0.273
10 10  8        0    0.000    0.000   25930   40.637    0.541
10 11  7        0    0.000    0.000   25930   31.061    0.268
10 11  8        0    0.000    0.000   25930   41.762    0.558
10 12  7        0    0.000    0.000   25930   29.428    0.496
10 12  8        0    0.000    0.000   25930   40.352    0.497
10 13  7        0    0.000    0.000   25930   26.078    0.374
10 13  8        0    0.000    0.000   25930   38.910    0.528
10 14  7        0    0.000    0.000   25930   24.300    0.463
10 14  8        0    0.000    0.000   25930   35.216    0.726
10 15  7        0    0.000    0.000   25930   27.295    0.462
10 15  8        0    0.000    0.000   25930   38.547    0.542
10 16  7        0    0.000    0.000   25930   22.691    0.531
10 16  8        0    0.000    0.000   25930   35.993    0.585
10 17  7        0    0.000    0.000   25930   27.534    0.556
10 17  8        0    0.000    0.000   25930   37.650    0.574
10 18  7        0    0.000    0.000   25930   25.159    0.375
10 18  8        0    0.000    0.000   25930   34.785    0.568
10 19  7        0    0.000    0.000   25930   26.120    0.381
10 19  8        0    0.000    0.000   25930   37.480    0.553
10 20  7        0    0.000    0.000   25930   23.439    0.540
10 20  8        0    0.000    0.000   25930   32.214    0.488
10 21  7        0    0.000    0.000   25930   18.272    0.460
10 21  8        0    0.000    0.000   25930   30.774    0.636
10 22  7        0    0.000    0.000   25930   19.347    0.550
10 22  8        0    0.000    0.000   25930   32.304    0.512
10 23  7        0    0.000    0.000   25930   18.215    0.468
10 23  8        0    0.000    0.000   25930   29.026    0.641
10 24  7        0    0.000    0.000   25930   20.315    0.508
10 24  8        0    0.000    0.000   25930   31.489    0.614
11  1  7        0    0.000    0.000   25930   18.734    0.443
11  1  8        0    0.000    0.000   25930   34.069    0.464
11  2  7        0    0.000    0.000   25930   24.004    0.133
11  2  8        0    0.000    0.000   25930   40.556    0.505
11  3  7        0    0.000    0.000   25930   27.013    0.127
11  3  8        0    0.000    0.000   25930   43.610    0.512
11  4  7        0    0.000    0.000   25930   27.034    0.184
11  4  8        0    0.000    0.000   25930   43.497    0.503
11  5  7        0    0.000    0.000   25930   21.396    0.539
11  5  8        0    0.000    0.000   25930   37.054    0.604
11  6  7        0    0.000    0.000   25930   25.140    0.584
11  6  8        0    0.000    0.000   25930   39.566    0.679
11  7  7        0    0.000    0.000   25930   24.977    0.250
11  7  8        0    0.000    0.000   25930   40.504    0.514
11  8  7        0    0.000    0.000   25930   25.265    0.442
11  8  8        0    0.000    0.000   25930   40.901    0.535
11  9  7        0    0.000    0.000   25930   21.785    0.442
11  9  8        0    0.000    0.000   25930   36.343    0.503
11 10  7        0    0.000    0.000   25930   24.891    0.350
11 10  8        0    0.000    0.000   25930   39.493    0.523
11 11  7        0    0.000    0.000   25930   21.160    0.368
11 11  8        0    0.000    0.000   25930   36.237    0.490
11 12  7        0    0.000    0.000   25930   24.052    0.287
11 12  8        0    0.000    0.000   25930   38.609    0.565
11 13  7        0    0.000    0.000   25930   18.984    0.440
11 13  8        0    0.000    0.000   25930   32.814    0.579
