Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
1071 | 0 | 12724 | 1911836 | 0 | 0 | 5.8 | 198.812 | 6507562 | 0 | 436122 | 0 | 2155984 | 1765870 | 12980452 | 4878297 | 4878240 | 4878240 | 4878240 | 4878240 | 4878240 | 4878253 | 0 | 0 | 0 | 0 | 40.58 | M>=0 | 12-OCT-2005 02:21:02.00 | 12-OCT-2005 02:26:26.00 |  |  | 
1072 | 0 | 12722 | 1911502 | 0 | 0 | 5.8 | 198.781 | 6575525 | 0 | 436122 | 0 | 2155984 | 1793398 | 7337047 | 6789793 | 6789735 | 6789735 | 6789735 | 6789735 | 6789735 | 6789748 | 0 | 0 | 0 | 0 | 40.5788 | M>=0 | 12-OCT-2005 02:27:03.00 | 12-OCT-2005 02:32:27.00 |  |  | 
1073 | 0 | 12721 | 1911472 | 0 | 0 | 5.81667 | 198.766 | 6643480 | 0 | 436122 | 0 | 2155984 | 1820715 | 1699336 | 8701368 | 8701309 | 8701309 | 8701309 | 8701309 | 8701309 | 8701322 | 0 | 0 | 0 | 0 | 40.5731 | M>=0 | 12-OCT-2005 02:33:04.00 | 12-OCT-2005 02:38:29.00 |  |  | 
1074 | 0 | 12719 | 1911259 | 0 | 0 | 5.8 | 198.734 | 6711452 | 0 | 436122 | 0 | 2155984 | 1847855 | 12816165 | 10612556 | 10612496 | 10612496 | 10612496 | 10612496 | 10612496 | 10612509 | 0 | 0 | 0 | 0 | 40.5634 | M>=0 | 12-OCT-2005 02:39:06.00 | 12-OCT-2005 02:44:30.00 |  |  | 
1075 | 0 | 12722 | 1911413 | 0 | 0 | 5.8 | 198.781 | 6779426 | 0 | 436122 | 0 | 2155984 | 1875184 | 7156826 | 12523948 | 12523886 | 12523886 | 12523886 | 12523886 | 12523886 | 12523899 | 0 | 0 | 0 | 0 | 40.5582 | M>=0 | 12-OCT-2005 02:45:07.00 | 12-OCT-2005 02:51:01.00 |  |  | 
1076 | 0 | 12720 | 1911246 | 0 | 0 | 5.81667 | 198.75 | 6847220 | 0 | 436122 | 0 | 2155984 | 1902362 | 1465738 | 14435318 | 14435256 | 14435256 | 14435256 | 14435256 | 14435256 | 14435269 | 0 | 0 | 0 | 0 | 40.5514 | M>=0 | 12-OCT-2005 02:51:08.00 | 12-OCT-2005 02:57:02.00 |  |  | 
1077 | 0 | 12722 | 1911680 | 0 | 0 | 5.8 | 198.781 | 6915192 | 0 | 436122 | 0 | 2155984 | 1929690 | 12588900 | 16346883 | 16346819 | 16346819 | 16346819 | 16346819 | 16346819 | 16346832 | 0 | 0 | 0 | 0 | 40.5465 | M>=0 | 12-OCT-2005 02:57:09.00 | 12-OCT-2005 03:03:03.00 |  |  | 
1078 | 0 | 12721 | 1911413 | 0 | 0 | 5.8 | 198.766 | 6982969 | 0 | 436122 | 0 | 2155984 | 1956856 | 6905249 | 1481114 | 1481049 | 1481049 | 1481049 | 1481049 | 1481049 | 1481062 | 0 | 0 | 0 | 0 | 40.5399 | M>=0 | 12-OCT-2005 03:03:10.00 | 12-OCT-2005 03:09:04.00 |  |  | 
1079 | 0 | 12721 | 1911485 | 0 | 0 | 5.81667 | 198.766 | 7050962 | 0 | 436122 | 0 | 2155984 | 1984298 | 1254472 | 3392566 | 3392501 | 3392501 | 3392501 | 3392501 | 3392501 | 3392514 | 0 | 0 | 0 | 0 | 40.5374 | M>=0 | 12-OCT-2005 03:09:11.00 | 12-OCT-2005 03:15:06.00 |  |  | 
1080 | 0 | 12722 | 1911551 | 0 | 0 | 5.8 | 198.781 | 7118936 | 0 | 436122 | 0 | 2155984 | 2011995 | 12381967 | 5304244 | 5304178 | 5304178 | 5304178 | 5304178 | 5304178 | 5304191 | 0 | 0 | 0 | 0 | 40.5403 | M>=0 | 12-OCT-2005 03:15:13.00 | 12-OCT-2005 03:21:07.00 |  |  | 
1081 | 0 | 12724 | 1911832 | 0 | 0 | 5.8 | 198.812 | 7186932 | 0 | 436122 | 0 | 2155984 | 2039404 | 6759212 | 7215963 | 7215896 | 7215896 | 7215896 | 7215896 | 7215896 | 7215909 | 0 | 0 | 0 | 0 | 40.5372 | M>=0 | 12-OCT-2005 03:21:14.00 | 12-OCT-2005 03:27:08.00 |  |  | 
1082 | 0 | 12722 | 1911501 | 0 | 0 | 5.8 | 198.781 | 7254875 | 0 | 436122 | 0 | 2155984 | 2066766 | 1109858 | 9127460 | 9127392 | 9127392 | 9127392 | 9127392 | 9127392 | 9127405 | 0 | 0 | 0 | 0 | 40.5336 | M>=0 | 12-OCT-2005 03:27:15.00 | 12-OCT-2005 03:33:09.00 |  |  | 
1083 | 0 | 12722 | 1911621 | 0 | 0 | 5.81667 | 198.781 | 7322746 | 0 | 436122 | 0 | 2155984 | 2094199 | 12221263 | 11039198 | 11039128 | 11039128 | 11039128 | 11039128 | 11039128 | 11039141 | 0 | 0 | 0 | 0 | 40.5321 | M>=0 | 12-OCT-2005 03:33:16.00 | 12-OCT-2005 03:39:11.00 |  |  | 
1084 | 0 | 12749 | 1915604 | 0 | 0 | 5.81667 | 199.203 | 7390853 | 0 | 436122 | 0 | 2155984 | 2121438 | 6597852 | 12955830 | 12955760 | 12955760 | 12955760 | 12955760 | 12955760 | 12955773 | 0 | 0 | 0 | 0 | 40.5251 | M>=0 | 12-OCT-2005 03:39:18.00 | 12-OCT-2005 03:45:12.00 |  |  | 
1085 | 0 | 12722 | 1911558 | 0 | 0 | 5.8 | 198.781 | 7458664 | 0 | 436122 | 0 | 2155984 | 2148906 | 905141 | 14867302 | 14867232 | 14867232 | 14867232 | 14867232 | 14867232 | 14867245 | 0 | 0 | 0 | 0 | 40.5249 | M>=0 | 12-OCT-2005 03:45:19.00 | 12-OCT-2005 03:51:13.00 |  |  | 
1086 | 0 | 12721 | 1911316 | 0 | 0 | 5.8 | 198.766 | 7526637 | 0 | 436122 | 0 | 2155984 | 2176366 | 12029955 | 1405 | 1334 | 1334 | 1334 | 1334 | 1334 | 1347 | 0 | 0 | 0 | 0 | 40.5233 | M>=0 | 12-OCT-2005 03:51:20.00 | 12-OCT-2005 03:57:14.00 |  |  | 
1087 | 0 | 12722 | 1911554 | 0 | 0 | 5.8 | 198.781 | 7594449 | 0 | 436122 | 0 | 2155984 | 2203804 | 6358235 | 1913074 | 1913001 | 1913001 | 1913001 | 1913001 | 1913001 | 1913014 | 0 | 0 | 0 | 0 | 40.5225 | M>=0 | 12-OCT-2005 03:57:21.00 | 12-OCT-2005 04:03:15.00 |  |  | 
1088 | 0 | 12726 | 1912098 | 0 | 0 | 5.81667 | 198.844 | 7662411 | 0 | 436122 | 0 | 2155984 | 2231323 | 711059 | 3825189 | 3825115 | 3825115 | 3825115 | 3825115 | 3825115 | 3825128 | 0 | 0 | 0 | 0 | 40.5222 | M>=0 | 12-OCT-2005 04:03:22.00 | 12-OCT-2005 04:09:17.00 |  |  | 
1089 | 0 | 12723 | 1911485 | 0 | 0 | 5.8 | 198.797 | 7730198 | 0 | 436122 | 0 | 2155984 | 2258738 | 11801690 | 5736553 | 5736477 | 5736477 | 5736477 | 5736477 | 5736477 | 5736490 | 0 | 0 | 0 | 0 | 40.5212 | M>=0 | 12-OCT-2005 04:09:23.00 | 12-OCT-2005 04:15:17.00 |  |  | 
1090 | 0 | 12726 | 1912024 | 0 | 0 | 5.81667 | 198.844 | 7798200 | 0 | 436122 | 0 | 2155984 | 2286165 | 6148059 | 7648594 | 7648518 | 7648518 | 7648518 | 7648518 | 7648518 | 7648531 | 0 | 0 | 0 | 0 | 40.5189 | M>=0 | 12-OCT-2005 04:15:24.00 | 12-OCT-2005 04:21:19.00 |  |  | 
1091 | 0 | 12723 | 1911622 | 0 | 0 | 5.81667 | 198.797 | 7866208 | 0 | 436122 | 0 | 2155984 | 2313649 | 507374 | 9560320 | 9560243 | 9560243 | 9560243 | 9560243 | 9560243 | 9560256 | 0 | 0 | 0 | 0 | 40.5177 | M>=0 | 12-OCT-2005 04:21:26.00 | 12-OCT-2005 04:27:20.00 |  |  | 
1092 | 0 | 12723 | 1911786 | 0 | 0 | 5.8 | 198.797 | 7934003 | 0 | 436122 | 0 | 2155984 | 2341027 | 11602414 | 11472000 | 11471923 | 11471923 | 11471923 | 11471923 | 11471923 | 11471936 | 0 | 0 | 0 | 0 | 40.5161 | M>=0 | 12-OCT-2005 04:27:27.00 | 12-OCT-2005 04:33:21.00 |  |  | 
1093 | 0 | 12723 | 1911439 | 0 | 0 | 5.81667 | 198.797 | 8002009 | 0 | 436122 | 0 | 2155984 | 2368444 | 5954351 | 13383556 | 13383478 | 13383478 | 13383478 | 13383478 | 13383478 | 13383491 | 0 | 0 | 0 | 0 | 40.5138 | M>=0 | 12-OCT-2005 04:33:28.00 | 12-OCT-2005 04:39:22.00 |  |  | 
1094 | 0 | 12723 | 1911506 | 0 | 0 | 5.8 | 198.797 | 8070037 | 0 | 436122 | 0 | 2155984 | 2395866 | 314929 | 15295043 | 15294963 | 15294963 | 15294963 | 15294963 | 15294963 | 15294976 | 0 | 0 | 0 | 0 | 40.5114 | M>=0 | 12-OCT-2005 04:39:29.00 | 12-OCT-2005 04:45:23.00 |  |  | 
1095 | 0 | 12727 | 1912404 | 0 | 0 | 5.8 | 198.859 | 8138027 | 0 | 436122 | 0 | 2155984 | 2423395 | 11441098 | 430136 | 430053 | 430053 | 430053 | 430053 | 430053 | 430066 | 0 | 0 | 0 | 0 | 40.5112 | M>=0 | 12-OCT-2005 04:46:01.00 | 12-OCT-2005 04:51:25.00 |  |  | 
1096 | 0 | 12723 | 1911648 | 0 | 0 | 5.81667 | 198.797 | 8205863 | 0 | 436122 | 0 | 2155984 | 2450563 | 5773508 | 2341901 | 2341815 | 2341815 | 2341815 | 2341815 | 2341815 | 2341828 | 0 | 0 | 0 | 0 | 40.506 | M>=0 | 12-OCT-2005 04:52:01.00 | 12-OCT-2005 04:57:26.00 |  |  | 
1097 | 0 | 12723 | 1911483 | 0 | 0 | 5.8 | 198.797 | 8273838 | 0 | 436122 | 0 | 2155984 | 2477736 | 119373 | 4253275 | 4253187 | 4253187 | 4253187 | 4253187 | 4253187 | 4253200 | 0 | 0 | 0 | 0 | 40.5001 | M>=0 | 12-OCT-2005 04:58:03.00 | 12-OCT-2005 05:03:27.00 |  |  | 
1098 | 0 | 12720 | 1911229 | 0 | 0 | 5.8 | 198.75 | 8341862 | 0 | 436122 | 0 | 2155984 | 2505278 | 11253820 | 6164642 | 6164551 | 6164551 | 6164551 | 6164551 | 6164551 | 6164564 | 0 | 0 | 0 | 0 | 40.5 | M>=0 | 12-OCT-2005 05:04:04.00 | 12-OCT-2005 05:09:28.00 |  |  | 
1099 | 0 | 12719 | 1911235 | 0 | 0 | 5.8 | 198.734 | 8409883 | 0 | 436122 | 0 | 2155984 | 2532716 | 5607640 | 8075895 | 8075804 | 8075804 | 8075804 | 8075804 | 8075804 | 8075817 | 0 | 0 | 0 | 0 | 40.4982 | M>=0 | 12-OCT-2005 05:10:05.00 | 12-OCT-2005 05:15:29.00 |  |  | 
1100 | 0 | 12725 | 1911827 | 0 | 0 | 5.8 | 198.828 | 8477709 | 0 | 436122 | 0 | 2155984 | 2560082 | 16701166 | 9987673 | 9987582 | 9987582 | 9987582 | 9987582 | 9987582 | 9987595 | 0 | 0 | 0 | 0 | 40.4966 | M>=0 | 12-OCT-2005 05:16:06.00 | 12-OCT-2005 05:22:00.00 |  |  | 
1101 | 0 | 12719 | 1910856 | 0 | 0 | 5.8 | 198.734 | 8545708 | 0 | 436122 | 0 | 2155984 | 2587562 | 11041857 | 11898571 | 11898480 | 11898480 | 11898480 | 11898480 | 11898480 | 11898493 | 0 | 0 | 0 | 0 | 40.4957 | M>=0 | 12-OCT-2005 05:22:08.00 | 12-OCT-2005 05:28:02.00 |  |  | 
1102 | 0 | 12723 | 1911685 | 0 | 0 | 5.8 | 198.797 | 8614466 | 0 | 436122 | 0 | 2155984 | 2615745 | 5520427 | 13810239 | 13810147 | 13810147 | 13810147 | 13810147 | 13810147 | 13810160 | 0 | 0 | 0 | 0 | 40.5009 | M>=0 | 12-OCT-2005 05:28:11.00 | 12-OCT-2005 05:34:05.00 |  |  | 
1103 | 0 | 12722 | 1911330 | 0 | 0 | 5.8 | 198.781 | 8682485 | 0 | 436122 | 0 | 2155984 | 2643145 | 16647332 | 15721575 | 15721481 | 15721481 | 15721481 | 15721481 | 15721481 | 15721494 | 0 | 0 | 0 | 0 | 40.4987 | M>=0 | 12-OCT-2005 05:34:12.00 | 12-OCT-2005 05:40:06.00 |  |  | 
1104 | 0 | 12724 | 1911615 | 0 | 0 | 5.81667 | 198.812 | 8749928 | 0 | 436122 | 0 | 2155984 | 2670106 | 10902202 | 855874 | 855780 | 855780 | 855780 | 855780 | 855780 | 855793 | 0 | 0 | 0 | 0 | 40.4933 | M>=0 | 12-OCT-2005 05:40:12.00 | 12-OCT-2005 05:46:06.00 |  |  | 
1105 | 0 | 12716 | 1910804 | 0 | 0 | 5.8 | 198.687 | 8817748 | 0 | 436122 | 0 | 2155984 | 2697444 | 5221242 | 2766812 | 2766717 | 2766717 | 2766717 | 2766717 | 2766717 | 2766730 | 0 | 0 | 0 | 0 | 40.4914 | M>=0 | 12-OCT-2005 05:46:13.00 | 12-OCT-2005 05:52:07.00 |  |  | 
1106 | 0 | 12723 | 1911717 | 0 | 0 | 5.81667 | 198.797 | 8885764 | 0 | 436122 | 0 | 2155984 | 2724959 | 16362986 | 4678481 | 4678386 | 4678386 | 4678386 | 4678386 | 4678386 | 4678399 | 0 | 0 | 0 | 0 | 40.4911 | M>=0 | 12-OCT-2005 05:52:14.00 | 12-OCT-2005 05:58:08.00 |  |  | 
1107 | 0 | 12722 | 1911730 | 0 | 0 | 5.8 | 198.781 | 8953595 | 0 | 436122 | 0 | 2155984 | 2752156 | 10685683 | 6590117 | 6590021 | 6590021 | 6590021 | 6590021 | 6590021 | 6590034 | 0 | 0 | 0 | 0 | 40.4871 | M>=0 | 12-OCT-2005 05:58:15.00 | 12-OCT-2005 06:04:09.00 |  |  | 
1108 | 0 | 12723 | 1911432 | 0 | 0 | 5.8 | 198.797 | 9021591 | 0 | 436122 | 0 | 2155984 | 2779435 | 5032003 | 8501553 | 8501456 | 8501456 | 8501456 | 8501456 | 8501456 | 8501469 | 0 | 0 | 0 | 0 | 40.4835 | M>=0 | 12-OCT-2005 06:04:16.00 | 12-OCT-2005 06:10:10.00 |  |  | 
1109 | 0 | 12721 | 1911430 | 0 | 0 | 5.8 | 198.766 | 9089549 | 0 | 436122 | 0 | 2155984 | 2806945 | 16159378 | 10412995 | 10412898 | 10412898 | 10412898 | 10412898 | 10412898 | 10412911 | 0 | 0 | 0 | 0 | 40.4834 | M>=0 | 12-OCT-2005 06:10:17.00 | 12-OCT-2005 06:16:11.00 |  |  | 
1110 | 0 | 12731 | 1912833 | 0 | 0 | 5.81667 | 198.922 | 9157573 | 0 | 436122 | 0 | 2155984 | 2834430 | 10503176 | 12325958 | 12325859 | 12325859 | 12325859 | 12325859 | 12325859 | 12325872 | 0 | 0 | 0 | 0 | 40.4827 | M>=0 | 12-OCT-2005 06:16:18.00 | 12-OCT-2005 06:22:13.00 |  |  | 
1111 | 0 | 12718 | 1911128 | 0 | 0 | 5.8 | 198.719 | 9225433 | 0 | 436122 | 0 | 2155984 | 2861583 | 4796429 | 14237079 | 14236980 | 14236980 | 14236980 | 14236980 | 14236980 | 14236993 | 0 | 0 | 0 | 0 | 40.4782 | M>=0 | 12-OCT-2005 06:22:19.00 | 12-OCT-2005 06:28:13.00 |  |  | 
1112 | 0 | 12715 | 1910661 | 0 | 0 | 5.8 | 198.672 | 9293445 | 0 | 436122 | 0 | 2155984 | 2888938 | 15969949 | 16147736 | 16147636 | 16147636 | 16147636 | 16147636 | 16147636 | 16147649 | 0 | 0 | 0 | 0 | 40.4757 | M>=0 | 12-OCT-2005 06:28:21.00 | 12-OCT-2005 06:34:15.00 |  |  | 
1113 | 0 | 12778 | 1920187 | 0 | 0 | 5.88333 | 199.656 | 9362563 | 0 | 436122 | 0 | 2155984 | 2916766 | 10395572 | 1298700 | 1298600 | 1298600 | 1298600 | 1298600 | 1298600 | 1298614 | 0 | 0 | 0 | 0 | 40.4737 | M>=0 | 12-OCT-2005 06:34:22.00 | 12-OCT-2005 06:40:19.00 |  |  | 
1114 | 0 | 12748 | 1915198 | 0 | 0 | 5.81667 | 199.188 | 9430493 | 0 | 436122 | 0 | 2155984 | 2941402 | 5045962 | 3214524 | 3214423 | 3214423 | 3214423 | 3214423 | 3214423 | 3214437 | 0 | 0 | 0 | 0 | 40.4344 | M>=0 | 12-OCT-2005 06:40:26.00 | 12-OCT-2005 06:46:20.00 |  |  | 
1115 | 0 | 12780 | 1920386 | 0 | 0 | 5.88333 | 199.687 | 9499524 | 0 | 436122 | 0 | 2155984 | 2969228 | 16233548 | 5142824 | 5142723 | 5142723 | 5142723 | 5142723 | 5142723 | 5142737 | 0 | 0 | 0 | 0 | 40.4332 | M>=0 | 12-OCT-2005 06:46:27.00 | 12-OCT-2005 06:52:24.00 |  |  | 
1116 | 0 | 12779 | 1920402 | 0 | 0 | 5.88333 | 199.672 | 9568367 | 0 | 436122 | 0 | 2155984 | 2996603 | 10617649 | 7071217 | 7071116 | 7071116 | 7071116 | 7071116 | 7071116 | 7071131 | 0 | 0 | 0 | 0 | 40.427 | M>=0 | 12-OCT-2005 06:53:01.00 | 12-OCT-2005 06:58:27.00 |  |  | 
1117 | 0 | 12717 | 1909512 | 0 | 0 | 5.81667 | 198.703 | 9636314 | 0 | 436122 | 0 | 2155984 | 3020780 | 5002576 | 8980875 | 8980772 | 8980772 | 8980772 | 8980772 | 8980772 | 8980787 | 0 | 0 | 0 | 0 | 40.383 | M>=0 | 12-OCT-2005 06:59:04.00 | 12-OCT-2005 07:04:29.00 |  |  | 
1118 | 0 | 12780 | 1920238 | 0 | 0 | 5.88333 | 199.687 | 9705419 | 0 | 436122 | 0 | 2155984 | 3048863 | 16223683 | 10909046 | 10908942 | 10908942 | 10908942 | 10908942 | 10908942 | 10908957 | 0 | 0 | 0 | 0 | 40.3853 | M>=0 | 12-OCT-2005 07:05:06.00 | 12-OCT-2005 07:11:02.00 |  |  | 
1119 | 0 | 12779 | 1920411 | 0 | 0 | 5.88333 | 199.672 | 9774408 | 0 | 436122 | 0 | 2155984 | 3076307 | 10641917 | 12837333 | 12837228 | 12837228 | 12837228 | 12837228 | 12837228 | 12837244 | 0 | 0 | 0 | 0 | 40.3798 | M>=0 | 12-OCT-2005 07:11:10.00 | 12-OCT-2005 07:17:06.00 |  |  | 
1120 | 0 | 12710 | 1909909 | 0 | 0 | 5.81667 | 198.594 | 9860648 | 0 | 436122 | 0 | 2155984 | 3118945 | 7913298 | 14747271 | 14747166 | 14747166 | 14747166 | 14747166 | 14747166 | 14747182 | 0 | 0 | 0 | 0 | 40.4813 | M>=0 | 12-OCT-2005 07:19:03.00 | 12-OCT-2005 07:24:27.00 |  |  | 
1121 | 0 | 12779 | 1920520 | 0 | 0 | 5.88333 | 199.672 | 9929562 | 0 | 436122 | 0 | 2155984 | 3146503 | 2324311 | 16675740 | 16675634 | 16675634 | 16675634 | 16675634 | 16675634 | 16675651 | 0 | 0 | 0 | 0 | 40.4769 | M>=0 | 12-OCT-2005 07:25:04.00 | 12-OCT-2005 07:31:00.00 |  |  | 
1122 | 0 | 12779 | 1920246 | 0 | 0 | 5.88333 | 199.672 | 9998448 | 0 | 436122 | 0 | 2155984 | 3170854 | 13525115 | 1826732 | 1826622 | 1826622 | 1826622 | 1826622 | 1826622 | 1826640 | 0 | 0 | 0 | 0 | 40.4319 | M>=0 | 12-OCT-2005 07:31:07.00 | 12-OCT-2005 07:37:04.00 |  |  | 
1123 | 0 | 12779 | 1920379 | 0 | 0 | 5.86667 | 199.672 | 10067216 | 0 | 436122 | 0 | 2155984 | 3195246 | 7913031 | 3755079 | 3754968 | 3754968 | 3754968 | 3754968 | 3754968 | 3754987 | 0 | 0 | 0 | 0 | 40.3887 | M>=0 | 12-OCT-2005 07:37:11.00 | 12-OCT-2005 07:43:07.00 |  |  | 
1124 | 0 | 12780 | 1920610 | 0 | 0 | 5.86667 | 199.687 | 10136061 | 0 | 436122 | 0 | 2155984 | 3219943 | 2321659 | 5683517 | 5683401 | 5683401 | 5683401 | 5683401 | 5683401 | 5683420 | 0 | 0 | 0 | 0 | 40.3498 | M>=0 | 12-OCT-2005 07:43:14.00 | 12-OCT-2005 07:49:10.00 |  |  | 
1125 | 0 | 12781 | 1920424 | 0 | 0 | 5.88333 | 199.703 | 10204983 | 0 | 436122 | 0 | 2155984 | 3247355 | 13544059 | 7611893 | 7611777 | 7611777 | 7611777 | 7611777 | 7611777 | 7611797 | 0 | 0 | 0 | 0 | 40.3448 | M>=0 | 12-OCT-2005 07:49:18.00 | 12-OCT-2005 07:55:14.00 |  |  | 
1126 | 0 | 12779 | 1920395 | 0 | 0 | 5.88333 | 199.672 | 10273814 | 0 | 436122 | 0 | 2155984 | 3271696 | 7986255 | 9540255 | 9540138 | 9540138 | 9540138 | 9540138 | 9540138 | 9540159 | 0 | 0 | 0 | 0 | 40.3026 | M>=0 | 12-OCT-2005 07:55:21.00 | 12-OCT-2005 08:01:18.00 |  |  | 
1127 | 0 | 12779 | 1920323 | 0 | 0 | 5.88333 | 199.672 | 10342681 | 0 | 436122 | 0 | 2155984 | 3296427 | 2435587 | 11468543 | 11468423 | 11468423 | 11468423 | 11468423 | 11468423 | 11468444 | 0 | 0 | 0 | 0 | 40.2657 | M>=0 | 12-OCT-2005 08:01:25.00 | 12-OCT-2005 08:07:22.00 |  |  | 
1128 | 0 | 12779 | 1920351 | 0 | 0 | 5.86667 | 199.672 | 10411564 | 0 | 436122 | 0 | 2155984 | 3324016 | 13633793 | 13397006 | 13396884 | 13396884 | 13396884 | 13396884 | 13396884 | 13396906 | 0 | 0 | 0 | 0 | 40.2639 | M>=0 | 12-OCT-2005 08:07:29.00 | 12-OCT-2005 08:13:25.00 |  |  | 
1129 | 0 | 12780 | 1920570 | 0 | 0 | 5.88333 | 199.687 | 10480236 | 0 | 436122 | 0 | 2155984 | 3348660 | 8029027 | 15325383 | 15325261 | 15325261 | 15325261 | 15325261 | 15325261 | 15325284 | 0 | 0 | 0 | 0 | 40.2278 | M>=0 | 12-OCT-2005 08:14:02.00 | 12-OCT-2005 08:19:29.00 |  |  | 
1130 | 0 | 12708 | 1909523 | 0 | 0 | 5.81667 | 198.562 | 10566516 | 0 | 436122 | 0 | 2155984 | 3391425 | 5339466 | 457827 | 457705 | 457705 | 457705 | 457705 | 457705 | 457728 | 0 | 0 | 0 | 0 | 40.3235 | M>=0 | 12-OCT-2005 08:21:26.00 | 12-OCT-2005 08:27:20.00 |  |  | 
1131 | 0 | 12780 | 1920459 | 0 | 0 | 5.86667 | 199.687 | 10635432 | 0 | 436122 | 0 | 2155984 | 3419204 | 16534474 | 2386116 | 2385994 | 2385994 | 2385994 | 2385994 | 2385994 | 2386018 | 0 | 0 | 0 | 0 | 40.3234 | M>=0 | 12-OCT-2005 08:27:27.00 | 12-OCT-2005 08:33:23.00 |  |  | 
1132 | 0 | 12711 | 1909941 | 0 | 0 | 5.8 | 198.609 | 10721550 | 0 | 436122 | 0 | 2155984 | 3461795 | 13811517 | 4296188 | 4296066 | 4296066 | 4296066 | 4296066 | 4296066 | 4296090 | 0 | 0 | 0 | 0 | 40.4153 | M>=0 | 12-OCT-2005 08:35:20.00 | 12-OCT-2005 08:41:14.00 |  |  | 
1133 | 0 | 1 | 452 | 0 | 0 | 52.6833 | 0.015625 | 11242068 | 0 | 436122 | 0 | 2155984 | 3981938 | 15587330 | 4305083 | 4304961 | 4304961 | 4304961 | 4304961 | 4304961 | 4304986 | 0 | 0 | 0 | 0 | 43.8246 | M>=0 | 12-OCT-2005 08:35:20.00 | 12-OCT-2005 09:28:11.00 |  |  | 
1134 | 0 | 1061 | 48612 | 0 | 0 | 18.35 | 16.5781 | 202027 | 0 | 48612 | 0 | 202027 | 0 | 48188 | 48612 | 48612 | 48612 | 48612 | 48612 | 48612 | 48613 | 0 | 0 | 0 | 0 | 0 | M>=0 | 14-OCT-2005 12:54:01.00 | 14-OCT-2005 13:12:11.00 |  |  | 
1135 | 0 | 1060 | 48788 | 0 | 0 | 18.3167 | 16.5625 | 202760 | 0 | 48788 | 0 | 202760 | 0 | 48406 | 48788 | 48788 | 48788 | 48788 | 48788 | 48788 | 48789 | 0 | 0 | 0 | 0 | 0 | M>=0 | 14-OCT-2005 13:44:13.00 | 14-OCT-2005 14:02:23.00 |  |  | 
1136 | 0 | 2336 | 108416 | 0 | 0 | 39.2833 | 36.5 | 434444 | 0 | 108416 | 0 | 434444 | 0 | 0 | 108416 | 108416 | 108416 | 108416 | 108416 | 108416 | 108417 | 0 | 0 | 0 | 0 | 0 | M>=0 | 14-OCT-2005 14:19:14.00 | 14-OCT-2005 14:58:22.00 |  |  | 
1137 | 0 | 1060 | 48849 | 0 | 0 | 18.0833 | 16.5625 | 200056 | 0 | 48849 | 0 | 200056 | 0 | 48475 | 48849 | 48849 | 48849 | 48849 | 48849 | 48849 | 48850 | 0 | 0 | 0 | 0 | 0 | M>=0 | 14-OCT-2005 15:14:23.00 | 14-OCT-2005 15:32:25.00 |  |  | 
1138 | 0 | 984 | 45405 | 0 | 0 | 16.8167 | 15.375 | 185931 | 0 | 45405 | 0 | 185931 | 0 | 45028 | 45405 | 45405 | 45405 | 45405 | 45405 | 45405 | 45406 | 0 | 0 | 0 | 0 | 0 | M>=0 | 14-OCT-2005 15:36:02.00 | 14-OCT-2005 15:52:27.00 |  |  | 
