########################################################
#Z	A	Q	Brho0	Run1	Run2	Brhomin	Brhomax
########################################################
12	29	12	0.923	502	504	0.948000 1.04400
12	29	12	0.849	505	506	0.948000 0.948000
12	29	12	0.782	507	508	0.936000 0.948000
12	30	12	1.800	466	474	1.70400 1.72800
12	30	12	1.656	455	465	1.69200 1.70400
12	30	12	1.091	496	500	1.03200 1.04400
12	30	12	0.923	502	504	1.04400 1.05600
12	31	12	1.800	466	474	1.83600 1.84800
13	22	11	1.800	466	474	1.69200 1.83600
13	22	11	1.656	455	465	1.54800 1.69200
13	22	11	1.523	475	483	1.42800 1.54800
13	22	11	1.401	484	489	1.40400 1.42800
13	22	11	1.289	490	492	1.27200 1.40400
13	22	11	1.186	493	495	1.17600 1.27200
13	22	11	1.091	496	500	1.09200 1.17600
13	22	11	1.004	501	501	1.05600 1.09200
13	22	11	0.923	502	504	0.936000 1.05600
13	22	11	0.782	507	508	0.756000 0.792000
13	22	11	0.719	509	509	0.744000 0.756000
13	22	12	1.656	455	465	1.60800 1.64400
13	22	12	1.523	475	483	1.47600 1.60800
13	22	12	1.401	484	489	1.46400 1.47600
13	22	12	1.186	493	495	1.24800 1.26000
13	23	11	1.800	466	474	1.71600 1.92000
13	23	11	1.656	455	465	1.56000 1.71600
13	23	11	1.523	475	483	1.42800 1.56000
13	23	11	1.401	484	489	1.40400 1.42800
13	23	11	1.289	490	492	1.21200 1.40400
13	23	11	1.186	493	495	1.16400 1.21200
13	23	11	1.091	496	500	1.11600 1.16400
13	23	11	1.004	501	501	0.984000 1.11600
13	23	11	0.923	502	504	0.936000 0.984000
13	23	11	0.782	507	508	0.768000 0.840000
13	23	11	0.719	509	509	0.720000 0.768000
13	23	12	1.800	466	474	1.70400 1.76400
13	23	12	1.656	455	465	1.56000 1.70400
13	23	12	1.523	475	483	1.42800 1.56000
13	23	12	1.401	484	489	1.38000 1.42800
13	23	12	1.289	490	492	1.29600 1.38000
13	23	12	1.186	493	495	1.17600 1.29600
13	23	12	1.091	496	500	1.09200 1.17600
13	23	12	1.004	501	501	0.960000 1.09200
13	23	12	0.849	505	506	0.936000 0.888000
13	23	12	0.782	507	508	0.816000 0.936000
13	23	13	1.523	475	483	1.45200 1.58400
13	23	13	1.401	484	489	1.42800 1.45200
13	23	13	1.091	496	500	1.15200 1.16400
13	24	11	1.800	466	474	1.71600 2.00400
13	24	11	1.656	455	465	1.54800 1.71600
13	24	11	1.523	475	483	1.48800 1.54800
13	24	11	1.401	484	489	1.32000 1.48800
13	24	11	1.289	490	492	1.29600 1.32000
13	24	11	1.186	493	495	1.17600 1.29600
13	24	11	1.091	496	500	1.05600 1.17600
13	24	11	1.004	501	501	0.996000 1.05600
13	24	11	0.923	502	504	0.984000 0.996000
13	24	11	0.849	505	506	0.984000 0.984000
13	24	11	0.782	507	508	0.828000 0.984000
13	24	11	0.719	509	509	0.732000 0.828000
13	24	12	1.800	466	474	1.69200 1.86000
13	24	12	1.656	455	465	1.56000 1.69200
13	24	12	1.523	475	483	1.42800 1.56000
13	24	12	1.401	484	489	1.41600 1.42800
13	24	12	1.289	490	492	1.30800 1.41600
13	24	12	1.186	493	495	1.18800 1.30800
13	24	12	1.091	496	500	1.04400 1.18800
13	24	12	1.004	501	501	0.984000 1.04400
13	24	12	0.923	502	504	0.924000 0.984000
13	24	12	0.849	505	506	0.924000 0.924000
13	24	12	0.782	507	508	0.840000 0.924000
13	24	12	0.719	509	509	0.768000 0.840000
13	24	13	1.800	466	474	1.66800 1.71600
13	24	13	1.656	455	465	1.56000 1.66800
13	24	13	1.523	475	483	1.42800 1.56000
13	24	13	1.401	484	489	1.23600 1.42800
13	24	13	1.289	490	492	1.26000 1.23600
13	24	13	1.186	493	495	1.21200 1.26000
13	24	13	1.091	496	500	1.09200 1.21200
13	24	13	1.004	501	501	1.03200 1.09200
13	25	11	1.800	466	474	1.71600 1.99200
13	25	11	1.656	455	465	1.66800 1.71600
13	25	11	1.523	475	483	1.51200 1.66800
13	25	11	1.401	484	489	1.30800 1.51200
13	25	11	1.289	490	492	1.32000 1.30800
13	25	11	1.186	493	495	1.17600 1.32000
13	25	11	1.091	496	500	1.06800 1.17600
13	25	11	1.004	501	501	0.960000 1.06800
13	25	11	0.923	502	504	0.924000 0.960000
13	25	11	0.849	505	506	0.924000 0.924000
13	25	11	0.782	507	508	0.804000 0.924000
13	25	11	0.719	509	509	0.756000 0.804000
13	25	12	1.800	466	474	1.69200 1.92000
13	25	12	1.656	455	465	1.56000 1.69200
13	25	12	1.523	475	483	1.42800 1.56000
13	25	12	1.401	484	489	1.39200 1.42800
13	25	12	1.289	490	492	1.26000 1.39200
13	25	12	1.186	493	495	1.16400 1.26000
13	25	12	1.091	496	500	1.03200 1.16400
13	25	12	1.004	501	501	1.02000 1.03200
13	25	12	0.923	502	504	0.936000 1.02000
13	25	12	0.849	505	506	0.936000 0.936000
13	25	12	0.782	507	508	0.828000 0.936000
13	25	12	0.719	509	509	0.744000 0.828000
13	25	13	1.800	466	474	1.69200 1.81200
13	25	13	1.656	455	465	1.56000 1.69200
13	25	13	1.523	475	483	1.42800 1.56000
13	25	13	1.401	484	489	1.32000 1.42800
13	25	13	1.289	490	492	1.29600 1.32000
13	25	13	1.186	493	495	1.11600 1.29600
13	25	13	1.091	496	500	1.04400 1.11600
13	25	13	1.004	501	501	1.02000 1.04400
13	25	13	0.923	502	504	0.972000 1.02000
13	25	13	0.849	505	506	0.972000 0.972000
13	25	13	0.782	507	508	0.828000 0.972000
13	26	11	1.800	466	474	1.83600 1.93200
13	26	11	1.656	455	465	1.63200 1.83600
13	26	11	1.401	484	489	1.38000 1.53600
13	26	11	1.289	490	492	1.26000 1.38000
13	26	11	1.186	493	495	1.24800 1.26000
13	26	11	1.091	496	500	1.11600 1.24800
13	26	11	1.004	501	501	0.960000 1.11600
13	26	11	0.923	502	504	0.936000 0.960000
13	26	11	0.849	505	506	0.936000 0.936000
13	26	11	0.782	507	508	0.840000 0.936000
13	26	11	0.719	509	509	0.768000 0.840000
13	26	12	1.800	466	474	1.69200 1.95600
13	26	12	1.656	455	465	1.57200 1.69200
13	26	12	1.523	475	483	1.46400 1.57200
13	26	12	1.401	484	489	1.34400 1.46400
13	26	12	1.289	490	492	1.29600 1.34400
13	26	12	1.186	493	495	1.12800 1.29600
13	26	12	1.091	496	500	1.06800 1.12800
13	26	12	1.004	501	501	1.03200 1.06800
13	26	12	0.923	502	504	0.984000 1.03200
13	26	12	0.849	505	506	0.984000 0.984000
13	26	12	0.782	507	508	0.840000 0.984000
13	26	12	0.719	509	509	0.744000 0.840000
13	26	13	1.800	466	474	1.69200 1.88400
13	26	13	1.656	455	465	1.56000 1.69200
13	26	13	1.523	475	483	1.45200 1.56000
13	26	13	1.401	484	489	1.33200 1.45200
13	26	13	1.289	490	492	1.21200 1.33200
13	26	13	1.186	493	495	1.11600 1.21200
13	26	13	1.091	496	500	1.04400 1.11600
13	26	13	1.004	501	501	1.02000 1.04400
13	26	13	0.923	502	504	0.996000 1.02000
13	26	13	0.849	505	506	0.996000 0.996000
13	26	13	0.782	507	508	0.816000 0.996000
13	27	11	1.800	466	474	1.72800 1.99200
13	27	11	1.401	484	489	1.39200 1.50000
13	27	11	1.289	490	492	1.23600 1.39200
13	27	11	1.186	493	495	1.11600 1.23600
13	27	11	1.091	496	500	1.02000 1.11600
13	27	11	1.004	501	501	1.00800 1.02000
13	27	11	0.923	502	504	0.936000 1.00800
13	27	11	0.849	505	506	0.936000 0.936000
13	27	11	0.782	507	508	0.828000 0.936000
13	27	11	0.719	509	509	0.816000 0.828000
13	27	12	1.800	466	474	1.69200 1.96800
13	27	12	1.656	455	465	1.56000 1.69200
13	27	12	1.523	475	483	1.45200 1.56000
13	27	12	1.401	484	489	1.38000 1.45200
13	27	12	1.289	490	492	1.26000 1.38000
13	27	12	1.186	493	495	1.11600 1.26000
13	27	12	1.091	496	500	1.08000 1.11600
13	27	12	1.004	501	501	1.02000 1.08000
13	27	12	0.923	502	504	0.960000 1.02000
13	27	12	0.849	505	506	0.960000 0.960000
13	27	12	0.782	507	508	0.828000 0.960000
13	27	12	0.719	509	509	0.768000 0.828000
13	27	13	1.800	466	474	1.69200 1.95600
13	27	13	1.656	455	465	1.56000 1.69200
13	27	13	1.523	475	483	1.48800 1.56000
13	27	13	1.401	484	489	1.35600 1.48800
13	27	13	1.289	490	492	1.21200 1.35600
13	27	13	1.186	493	495	1.11600 1.21200
13	27	13	1.091	496	500	1.04400 1.11600
13	27	13	1.004	501	501	1.02000 1.04400
13	27	13	0.923	502	504	0.996000 1.02000
13	27	13	0.849	505	506	0.996000 0.996000
13	27	13	0.782	507	508	0.816000 0.996000
13	27	13	0.719	509	509	0.804000 0.816000
13	28	11	1.656	455	465	1.81200 1.82400
13	28	11	1.401	484	489	1.41600 1.50000
13	28	11	1.289	490	492	1.27200 1.41600
13	28	11	1.186	493	495	1.21200 1.27200
13	28	11	1.091	496	500	1.04400 1.21200
13	28	11	1.004	501	501	1.00800 1.04400
13	28	11	0.923	502	504	0.924000 1.00800
13	28	11	0.849	505	506	0.924000 0.924000
13	28	11	0.782	507	508	0.852000 0.924000
13	28	12	1.800	466	474	1.69200 1.98000
13	28	12	1.656	455	465	1.65600 1.69200
13	28	12	1.523	475	483	1.47600 1.65600
13	28	12	1.401	484	489	1.32000 1.47600
13	28	12	1.289	490	492	1.26000 1.32000
13	28	12	1.186	493	495	1.16400 1.26000
13	28	12	1.091	496	500	1.10400 1.16400
13	28	12	1.004	501	501	1.02000 1.10400
13	28	12	0.923	502	504	0.984000 1.02000
13	28	12	0.849	505	506	0.984000 0.984000
13	28	12	0.782	507	508	0.792000 0.984000
13	28	13	1.800	466	474	1.69200 1.95600
13	28	13	1.656	455	465	1.56000 1.69200
13	28	13	1.523	475	483	1.48800 1.56000
13	28	13	1.401	484	489	1.38000 1.48800
13	28	13	1.289	490	492	1.21200 1.38000
13	28	13	1.186	493	495	1.11600 1.21200
13	28	13	1.091	496	500	1.04400 1.11600
13	28	13	1.004	501	501	1.02000 1.04400
13	28	13	0.923	502	504	0.972000 1.02000
13	28	13	0.849	505	506	0.972000 0.972000
13	28	13	0.782	507	508	0.804000 0.972000
13	29	11	1.401	484	489	1.29600 1.41600
13	29	11	1.289	490	492	1.17600 1.29600
13	29	11	1.186	493	495	1.14000 1.17600
13	29	11	1.091	496	500	1.05600 1.14000
13	29	11	1.004	501	501	1.00800 1.05600
13	29	11	0.923	502	504	0.948000 1.00800
13	29	12	1.800	466	474	1.76400 1.99200
13	29	12	1.656	455	465	1.63200 1.76400
13	29	12	1.401	484	489	1.30800 1.47600
13	29	12	1.289	490	492	1.28400 1.30800
13	29	12	1.186	493	495	1.21200 1.28400
13	29	12	1.091	496	500	1.02000 1.21200
13	29	12	1.004	501	501	1.02000 1.02000
13	29	12	0.923	502	504	0.972000 1.02000
13	29	12	0.849	505	506	0.972000 0.972000
13	29	12	0.782	507	508	0.876000 0.972000
13	29	13	1.800	466	474	1.71600 2.00400
13	29	13	1.656	455	465	1.57200 1.71600
13	29	13	1.523	475	483	1.36800 1.57200
13	29	13	1.401	484	489	1.40400 1.36800
13	29	13	1.289	490	492	1.27200 1.40400
13	29	13	1.186	493	495	1.16400 1.27200
13	29	13	1.091	496	500	1.04400 1.16400
13	29	13	1.004	501	501	1.02000 1.04400
13	29	13	0.923	502	504	0.984000 1.02000
13	29	13	0.849	505	506	0.984000 0.984000
13	29	13	0.782	507	508	0.828000 0.984000
13	30	11	1.401	484	489	1.33200 1.45200
13	30	11	1.289	490	492	1.17600 1.33200
13	30	11	1.186	493	495	1.15200 1.17600
13	30	11	1.091	496	500	1.08000 1.15200
13	30	11	1.004	501	501	1.06800 1.08000
13	30	12	1.800	466	474	1.75200 1.94400
13	30	12	1.401	484	489	1.39200 1.50000
13	30	12	1.289	490	492	1.26000 1.39200
13	30	12	1.186	493	495	1.16400 1.26000
13	30	12	1.091	496	500	1.00800 1.16400
13	30	12	1.004	501	501	0.996000 1.00800
13	30	12	0.923	502	504	0.924000 0.996000
13	30	12	0.849	505	506	0.924000 0.924000
13	30	12	0.782	507	508	0.912000 0.924000
13	30	13	1.800	466	474	1.76400 2.00400
13	30	13	1.656	455	465	1.58400 1.76400
13	30	13	1.401	484	489	1.29600 1.41600
13	30	13	1.289	490	492	1.28400 1.29600
13	30	13	1.186	493	495	1.20000 1.28400
13	30	13	1.091	496	500	1.02000 1.20000
13	30	13	1.004	501	501	1.00800 1.02000
13	30	13	0.923	502	504	0.924000 1.00800
13	30	13	0.849	505	506	0.924000 0.924000
13	30	13	0.782	507	508	0.840000 0.924000
13	31	12	1.800	466	474	1.80000 1.81200
13	31	12	1.401	484	489	1.30800 1.46400
13	31	12	1.186	493	495	1.05600 1.23600
13	31	12	1.091	496	500	1.11600 1.05600
13	31	12	1.004	501	501	0.948000 1.11600
13	31	12	0.849	505	506	0.900000 0.900000
13	31	12	0.782	507	508	0.876000 0.900000
13	31	13	1.800	466	474	1.83600 1.96800
13	31	13	1.656	455	465	1.63200 1.83600
13	31	13	1.523	475	483	1.42800 1.63200
13	31	13	1.401	484	489	1.24800 1.42800
13	31	13	1.289	490	492	1.14000 1.24800
13	31	13	1.186	493	495	1.16400 1.14000
13	31	13	1.091	496	500	1.03200 1.16400
13	31	13	1.004	501	501	1.02000 1.03200
13	31	13	0.923	502	504	0.912000 1.02000
13	32	13	1.800	466	474	1.72800 1.74000
13	32	13	1.656	455	465	1.71600 1.72800
13	32	13	1.401	484	489	1.32000 1.33200
13	32	13	1.091	496	500	1.04400 1.06800
14	24	12	1.800	466	474	1.69200 1.86000
14	24	12	1.656	455	465	1.58400 1.69200
14	24	12	1.523	475	483	1.52400 1.58400
14	24	12	1.401	484	489	1.42800 1.52400
14	24	12	1.289	490	492	1.26000 1.42800
14	24	12	1.186	493	495	1.20000 1.26000
14	24	12	1.091	496	500	1.12800 1.20000
14	24	12	1.004	501	501	1.11600 1.12800
14	24	13	1.656	455	465	1.60800 1.64400
14	24	13	1.523	475	483	1.54800 1.60800
14	24	13	1.401	484	489	1.48800 1.54800
14	24	13	1.186	493	495	1.20000 1.29600
14	25	12	1.800	466	474	1.71600 1.90800
14	25	12	1.656	455	465	1.63200 1.71600
14	25	12	1.523	475	483	1.46400 1.63200
14	25	12	1.401	484	489	1.34400 1.46400
14	25	12	1.289	490	492	1.27200 1.34400
14	25	12	1.186	493	495	1.18800 1.27200
14	25	12	1.091	496	500	1.05600 1.18800
14	25	12	1.004	501	501	0.972000 1.05600
14	25	12	0.923	502	504	0.936000 0.972000
14	25	12	0.782	507	508	0.780000 0.828000
14	25	12	0.719	509	509	0.768000 0.780000
14	25	13	1.800	466	474	1.77600 1.78800
14	25	13	1.656	455	465	1.56000 1.77600
14	25	13	1.523	475	483	1.50000 1.56000
14	25	13	1.401	484	489	1.40400 1.50000
14	25	13	1.289	490	492	1.30800 1.40400
14	25	13	1.186	493	495	1.28400 1.30800
14	25	13	1.091	496	500	1.27200 1.28400
14	25	13	0.923	502	504	0.936000 1.05600
14	25	14	1.656	455	465	1.53600 1.63200
14	25	14	1.523	475	483	1.41600 1.53600
14	25	14	1.401	484	489	1.40400 1.41600
14	25	14	1.091	496	500	1.14000 1.15200
14	26	12	1.800	466	474	1.71600 2.01600
14	26	12	1.656	455	465	1.54800 1.71600
14	26	12	1.523	475	483	1.50000 1.54800
14	26	12	1.401	484	489	1.30800 1.50000
14	26	12	1.289	490	492	1.28400 1.30800
14	26	12	1.186	493	495	1.20000 1.28400
14	26	12	1.091	496	500	1.09200 1.20000
14	26	12	1.004	501	501	1.00800 1.09200
14	26	12	0.923	502	504	1.00800 1.00800
14	26	12	0.849	505	506	1.00800 1.00800
14	26	12	0.782	507	508	0.828000 1.00800
14	26	12	0.719	509	509	0.756000 0.828000
14	26	13	1.800	466	474	1.69200 1.84800
14	26	13	1.656	455	465	1.57200 1.69200
14	26	13	1.523	475	483	1.42800 1.57200
14	26	13	1.401	484	489	1.41600 1.42800
14	26	13	1.289	490	492	1.32000 1.41600
14	26	13	1.186	493	495	1.18800 1.32000
14	26	13	1.091	496	500	0.984000 1.18800
14	26	13	1.004	501	501	0.960000 0.984000
14	26	13	0.923	502	504	0.900000 0.960000
14	26	13	0.849	505	506	0.912000 0.900000
14	26	13	0.782	507	508	0.852000 0.912000
14	26	14	1.800	466	474	1.71600 1.74000
14	26	14	1.656	455	465	1.56000 1.71600
14	26	14	1.523	475	483	1.50000 1.56000
14	26	14	1.401	484	489	1.24800 1.50000
14	26	14	1.289	490	492	1.26000 1.24800
14	26	14	1.186	493	495	1.20000 1.26000
14	26	14	1.091	496	500	1.08000 1.20000
14	26	14	1.004	501	501	1.06800 1.08000
14	27	12	1.800	466	474	1.71600 1.98000
14	27	12	1.656	455	465	1.54800 1.71600
14	27	12	1.523	475	483	1.53600 1.54800
14	27	12	1.401	484	489	1.29600 1.53600
14	27	12	1.289	490	492	1.28400 1.29600
14	27	12	1.186	493	495	1.16400 1.28400
14	27	12	1.091	496	500	1.04400 1.16400
14	27	12	1.004	501	501	0.972000 1.04400
14	27	12	0.923	502	504	0.996000 0.972000
14	27	12	0.849	505	506	0.996000 0.996000
14	27	12	0.782	507	508	0.816000 0.996000
14	27	12	0.719	509	509	0.756000 0.816000
14	27	13	1.800	466	474	1.69200 1.95600
14	27	13	1.656	455	465	1.58400 1.69200
14	27	13	1.523	475	483	1.45200 1.58400
14	27	13	1.401	484	489	1.40400 1.45200
14	27	13	1.289	490	492	1.28400 1.40400
14	27	13	1.186	493	495	1.17600 1.28400
14	27	13	1.091	496	500	1.00800 1.17600
14	27	13	1.004	501	501	1.02000 1.00800
14	27	13	0.923	502	504	0.972000 1.02000
14	27	13	0.849	505	506	0.972000 0.972000
14	27	13	0.782	507	508	0.816000 0.972000
14	27	14	1.800	466	474	1.69200 1.78800
14	27	14	1.656	455	465	1.56000 1.69200
14	27	14	1.523	475	483	1.44000 1.56000
14	27	14	1.401	484	489	1.28400 1.44000
14	27	14	1.289	490	492	1.32000 1.28400
14	27	14	1.186	493	495	1.11600 1.32000
14	27	14	1.091	496	500	1.06800 1.11600
14	27	14	1.004	501	501	1.03200 1.06800
14	27	14	0.923	502	504	0.924000 1.03200
14	27	14	0.849	505	506	0.924000 0.924000
14	27	14	0.782	507	508	0.912000 0.924000
14	28	12	1.800	466	474	1.81200 1.99200
14	28	12	1.656	455	465	1.65600 1.81200
14	28	12	1.523	475	483	1.51200 1.65600
14	28	12	1.401	484	489	1.36800 1.51200
14	28	12	1.289	490	492	1.27200 1.36800
14	28	12	1.186	493	495	1.14000 1.27200
14	28	12	1.091	496	500	1.03200 1.14000
14	28	12	1.004	501	501	1.00800 1.03200
14	28	12	0.923	502	504	0.996000 1.00800
14	28	12	0.849	505	506	0.996000 0.996000
14	28	12	0.782	507	508	0.828000 0.996000
14	28	12	0.719	509	509	0.780000 0.828000
14	28	13	1.800	466	474	1.69200 1.94400
14	28	13	1.656	455	465	1.54800 1.69200
14	28	13	1.523	475	483	1.52400 1.54800
14	28	13	1.401	484	489	1.38000 1.52400
14	28	13	1.289	490	492	1.26000 1.38000
14	28	13	1.186	493	495	1.16400 1.26000
14	28	13	1.091	496	500	1.08000 1.16400
14	28	13	1.004	501	501	1.02000 1.08000
14	28	13	0.923	502	504	0.996000 1.02000
14	28	13	0.849	505	506	0.996000 0.996000
14	28	13	0.782	507	508	0.840000 0.996000
14	28	14	1.800	466	474	1.69200 1.87200
14	28	14	1.656	455	465	1.56000 1.69200
14	28	14	1.523	475	483	1.44000 1.56000
14	28	14	1.401	484	489	1.34400 1.44000
14	28	14	1.289	490	492	1.21200 1.34400
14	28	14	1.186	493	495	1.11600 1.21200
14	28	14	1.091	496	500	1.03200 1.11600
14	28	14	1.004	501	501	1.02000 1.03200
14	28	14	0.923	502	504	0.996000 1.02000
14	28	14	0.849	505	506	0.996000 0.996000
14	28	14	0.782	507	508	0.864000 0.996000
14	29	12	1.800	466	474	1.76400 1.95600
14	29	12	1.401	484	489	1.38000 1.53600
14	29	12	1.289	490	492	1.33200 1.38000
14	29	12	1.186	493	495	1.18800 1.33200
14	29	12	1.091	496	500	1.06800 1.18800
14	29	12	1.004	501	501	0.996000 1.06800
14	29	12	0.923	502	504	0.960000 0.996000
14	29	12	0.849	505	506	0.960000 0.960000
14	29	12	0.782	507	508	0.840000 0.960000
14	29	12	0.719	509	509	0.804000 0.840000
14	29	13	1.800	466	474	1.69200 1.98000
14	29	13	1.656	455	465	1.58400 1.69200
14	29	13	1.523	475	483	1.54800 1.58400
14	29	13	1.401	484	489	1.34400 1.54800
14	29	13	1.289	490	492	1.23600 1.34400
14	29	13	1.186	493	495	1.16400 1.23600
14	29	13	1.091	496	500	1.06800 1.16400
14	29	13	1.004	501	501	1.02000 1.06800
14	29	13	0.923	502	504	0.996000 1.02000
14	29	13	0.849	505	506	0.996000 0.996000
14	29	13	0.782	507	508	0.828000 0.996000
14	29	14	1.800	466	474	1.71600 1.93200
14	29	14	1.656	455	465	1.56000 1.71600
14	29	14	1.523	475	483	1.50000 1.56000
14	29	14	1.401	484	489	1.39200 1.50000
14	29	14	1.289	490	492	1.21200 1.39200
14	29	14	1.186	493	495	1.11600 1.21200
14	29	14	1.091	496	500	1.04400 1.11600
14	29	14	1.004	501	501	1.02000 1.04400
14	29	14	0.923	502	504	0.984000 1.02000
14	29	14	0.849	505	506	0.984000 0.984000
14	29	14	0.782	507	508	0.864000 0.984000
14	30	12	1.800	466	474	1.87200 1.95600
14	30	12	1.401	484	489	1.40400 1.50000
14	30	12	1.289	490	492	1.30800 1.40400
14	30	12	1.186	493	495	1.16400 1.30800
14	30	12	1.091	496	500	1.05600 1.16400
14	30	12	1.004	501	501	1.06800 1.05600
14	30	12	0.923	502	504	0.924000 1.06800
14	30	12	0.849	505	506	0.924000 0.924000
14	30	12	0.782	507	508	0.828000 0.924000
14	30	13	1.800	466	474	1.69200 2.00400
14	30	13	1.656	455	465	1.60800 1.69200
14	30	13	1.523	475	483	1.51200 1.60800
14	30	13	1.401	484	489	1.32000 1.51200
14	30	13	1.289	490	492	1.27200 1.32000
14	30	13	1.186	493	495	1.20000 1.27200
14	30	13	1.091	496	500	1.08000 1.20000
14	30	13	1.004	501	501	1.00800 1.08000
14	30	13	0.923	502	504	0.984000 1.00800
14	30	13	0.849	505	506	0.984000 0.984000
14	30	13	0.782	507	508	0.828000 0.984000
14	30	14	1.800	466	474	1.71600 1.95600
14	30	14	1.656	455	465	1.56000 1.71600
14	30	14	1.523	475	483	1.50000 1.56000
14	30	14	1.401	484	489	1.39200 1.50000
14	30	14	1.289	490	492	1.21200 1.39200
14	30	14	1.186	493	495	1.16400 1.21200
14	30	14	1.091	496	500	1.04400 1.16400
14	30	14	1.004	501	501	1.02000 1.04400
14	30	14	0.923	502	504	0.984000 1.02000
14	30	14	0.849	505	506	0.984000 0.984000
14	30	14	0.782	507	508	0.852000 0.984000
14	31	12	1.401	484	489	1.36800 1.56000
14	31	12	1.289	490	492	1.16400 1.36800
14	31	12	1.186	493	495	1.20000 1.16400
14	31	12	1.091	496	500	1.05600 1.20000
14	31	12	1.004	501	501	0.960000 1.05600
14	31	12	0.923	502	504	0.948000 0.960000
14	31	13	1.800	466	474	1.74000 2.01600
14	31	13	1.656	455	465	1.52400 1.74000
14	31	13	1.523	475	483	1.42800 1.52400
14	31	13	1.401	484	489	1.30800 1.42800
14	31	13	1.289	490	492	1.27200 1.30800
14	31	13	1.186	493	495	1.16400 1.27200
14	31	13	1.091	496	500	1.04400 1.16400
14	31	13	1.004	501	501	1.00800 1.04400
14	31	13	0.923	502	504	0.972000 1.00800
14	31	13	0.849	505	506	0.972000 0.972000
14	31	13	0.782	507	508	0.828000 0.972000
14	31	14	1.800	466	474	1.69200 1.98000
14	31	14	1.656	455	465	1.58400 1.69200
14	31	14	1.523	475	483	1.53600 1.58400
14	31	14	1.401	484	489	1.30800 1.53600
14	31	14	1.289	490	492	1.21200 1.30800
14	31	14	1.186	493	495	1.11600 1.21200
14	31	14	1.091	496	500	1.03200 1.11600
14	31	14	1.004	501	501	1.02000 1.03200
14	31	14	0.923	502	504	0.972000 1.02000
14	31	14	0.849	505	506	0.972000 0.972000
14	31	14	0.782	507	508	0.864000 0.972000
14	32	12	1.401	484	489	1.40400 1.45200
14	32	12	1.091	496	500	1.10400 1.11600
14	32	13	1.800	466	474	1.80000 1.96800
14	32	13	1.656	455	465	1.51200 1.80000
14	32	13	1.523	475	483	1.45200 1.51200
14	32	13	1.401	484	489	1.28400 1.45200
14	32	13	1.289	490	492	1.21200 1.28400
14	32	13	1.186	493	495	1.12800 1.21200
14	32	13	1.091	496	500	1.08000 1.12800
14	32	13	1.004	501	501	1.02000 1.08000
14	32	13	0.923	502	504	0.948000 1.02000
14	32	13	0.782	507	508	0.840000 0.852000
14	32	14	1.800	466	474	1.71600 1.96800
14	32	14	1.656	455	465	1.62000 1.71600
14	32	14	1.523	475	483	1.57200 1.62000
14	32	14	1.401	484	489	1.30800 1.57200
14	32	14	1.289	490	492	1.27200 1.30800
14	32	14	1.186	493	495	1.17600 1.27200
14	32	14	1.091	496	500	1.04400 1.17600
14	32	14	1.004	501	501	1.00800 1.04400
14	32	14	0.923	502	504	0.948000 1.00800
14	32	14	0.849	505	506	0.948000 0.948000
14	32	14	0.782	507	508	0.888000 0.948000
14	33	12	1.091	496	500	1.14000 1.15200
14	33	13	1.800	466	474	1.77600 1.96800
14	33	13	1.523	475	483	1.52400 1.53600
14	33	13	1.401	484	489	1.32000 1.52400
14	33	13	1.289	490	492	1.21200 1.32000
14	33	13	1.186	493	495	1.11600 1.21200
14	33	13	1.091	496	500	1.02000 1.11600
14	33	14	1.800	466	474	1.81200 1.95600
14	33	14	1.656	455	465	1.66800 1.81200
14	33	14	1.523	475	483	1.45200 1.66800
14	33	14	1.401	484	489	1.29600 1.45200
14	33	14	1.289	490	492	1.23600 1.29600
14	33	14	1.186	493	495	1.11600 1.23600
14	33	14	1.091	496	500	1.05600 1.11600
14	33	14	1.004	501	501	0.972000 1.05600
14	33	14	0.923	502	504	0.936000 0.972000
14	33	14	0.849	505	506	0.936000 0.936000
14	33	14	0.782	507	508	0.900000 0.936000
14	34	13	1.800	466	474	1.95600 1.96800
14	34	13	1.401	484	489	1.22400 1.44000
14	34	13	1.289	490	492	1.21200 1.22400
14	34	13	1.091	496	500	1.04400 1.05600
14	34	14	1.800	466	474	1.75200 1.88400
14	34	14	1.523	475	483	1.33200 1.46400
14	34	14	1.401	484	489	1.34400 1.33200
14	34	14	1.289	490	492	1.33200 1.34400
14	34	14	1.004	501	501	0.948000 1.02000
14	35	14	1.401	484	489	1.36800 1.38000
